L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,City,null,null,02.Biggie,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,23.Gunshot2,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,29.revolt2,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,31.dwon,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,31.dwon,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,경비,null,당신들 뭐야! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,23.Gunshot2,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,31.dwon,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
mapia,null,0,괴한,null,박우주 어딨어! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,상황이 위험하다고 느꼈나보네요. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,이런 비도덕적인 방식을 사용하다니. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,1,괴한,null,순순히 따라와. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,"제가 잡혀가면, 여론은 더 위험해지겠죠. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,1,괴한,null,이미 언론들은 다 입틀어막고 쉬쉬하고 있어. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,1,괴한,null,네가 죽어도 세상 사람들은 네가 죽었는지도 모를걸? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,"그럼, 저도 당하고 있을 수 만은 없겠네요. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
