L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang02,police,1,박정우,City,지금 세간에 청부살인이 유행하고 있답니다!,null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,police,1,박정우,null,당장 막아야합니다!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,police,2,강원진,null,관할서에 수사 협조를 부탁드려놓으세요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,police,1,박정우,null,알겠습니다!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,2,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,2,강원진,null,수사에 협조해주셔야겠습니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,1,킬러,null,경찰 아저씨는 겁도 없으셔?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
