L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang01,police,1,박정우,City,"그, 경위님. ",null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,1,박정우,null,모 고교에서 한 학생이 자살을 했답니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,1,박정우,null,"가해자로 추측되는 녀석들이, 진술을 거부하고 있다네요. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,police,2,강원진,null,제가 가보겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,3.1,0,3,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,1.1,0,2,FALSE,FALSE,FALSE,FALSE
gang02,null,0,강원진,null,학생들에게 협조를 부탁드리고싶습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,null,0,강원진,null,피해 학생과 관련된 진술을 거부하신다고 들었는데. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,null,0,학생,null,"아니라고, 아니라고 했잖아요! ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,null,0,학생,null,대체 왜 그러는 거야! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
