L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,City,null,null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,helper,1,박정우,null,경위님! 큰 일입니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,helper,1,박정우,null,경한기업 부설 지하 주차장에 나노 폭탄 테러가 일어났습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,helper,1,박정우,null,"경한기업측에서 조사를 해달라는데, 도통 무서워서……. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,helper,2,강원진,null,"…아, 예. 제가 가보겠습니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,3.1,0,3,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,1.1,2,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,32.Attack2,null,2,1.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,42.pihada,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,revoltman,1,시위대,null,경찰도 역시 경한이랑 한 패였구만! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,revoltman,1,시위대,null,"우리의 거사를 방해할 생각이거든, 썩 꺼져! ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
