L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,City,null,null,05.Heaven_and_Hell_Part_2,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
gang01,helper,1,박정우,null,경!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,helper,2,강원진,null,무슨 일입니까.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,helper,1,박정우,null,말도 안 끝났는데…….,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,helper,2,박정우,null,어떤 정신 나간 사람이 공중화장실을 이용하게 하지 못하겠다며 농성중입니다!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,helper,1,강원진,null,위치가 어디입니까.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,3.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,0,강원진,null,지금 즉시 화장실에서 나와주십시오.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,0,범인,null,안 돼. 안 돼!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,0,범인,null,화장실을 깨끗하게 사용할 줄 모르는 것들은 절대 안 돼!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,mapia,0,강원진,null,"…그러면, 강제로 제압하는 수 밖에요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
