L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
Park01,Young01,1,오소영,City,저기요.,null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,Young01,2,박우주,null,무슨 일이죠?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,Young01,1,오소영,null,"혹시, 근처 돌아다니다가 기사거리 하나 발견하거면요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,Young01,1,오소영,null,저한테 연락 좀 부탁드릴게요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,Young01,1,오소영,null,돈은 후하게 드릴게.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,Young01,2,박우주,null,그럴 일은 없을 것 같아요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
