L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,008.CityCiber,null,null,03.Blues_Infusion,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon01,1,전민원,null,"어이, 거기. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon01,2,강원진,null,……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Jeon01,2,이지은,null,저 사람은 안 나타나는 곳이 있는지 몰라. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Jeon02,1,전민원,null,운 좋은 줄 아시우. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Jeon02,1,전민원,null,내 오늘은 다른 볼 일 있어서 온거니. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Jeon02,2,이지은,null,스미스를 찾으러 오신 걸까? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Jeon02,1,전민원,null,그짝들이 상관할 바는 아니우. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon02,2,강원진,null,전민원씨. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon02,2,강원진,null,우리의 목표는 같습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon02,1,전민원,null,댁 혼자의 생각을 뱉으려거든 일기장에나 쓰시우. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon03,1,전민원,null,난 댁들과는 목표가 다르니. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Jeon03,1,전민원,null,죽일 수 있다면 함정임과 미스터 장을 죽이는 게 목표요. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,Jeon03,2,이지은,null,"미스터 장이라면, 그 주식중계업자를 말하시는 걸까? ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,Jeon01,1,전민원,null,내가 댁들에게 말해줘야 할 권리라도 있수? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,Jeon01,1,전민원,null,할 말 있거든 영장이라도 가져오시우. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,null,0,이지은,null,제 멋대로인 사람이라니까. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee03,2,강원진,null,미스터 장……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee02,2,강원진,null,어쩌면 그 사람을 찾는 게 해답이 될 지도 모르겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee02,1,이지은,null,오. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee02,1,이지은,null,그럴 듯 해. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee02,1,이지은,null,"원진씨, 이제야 머리가 돌아가나봐? ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee02,2,강원진,null,미스터 장이라는 사람에 대한 정보를 찾아야겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,2,FALSE,FALSE,FALSE,FALSE
