L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang01,police,1,박정우,City,경위님? ,null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,2,강원진,null,"예, 말씀하세요. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,1,박정우,null,요즘 참 별 이상한 일들이 많죠? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,1,박정우,null,옛날 목욕탕만 골라서 비누를 훔치는 이상한 놈이 있다지 뭡니까. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,2,강원진,null,그걸 저보고 수사하라는 말입니까? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,1,박정우,null,"혹시라도 비누를 주워달라고 할까봐, 두렵습니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,police,2,강원진,null,"아니, 그런 걸 왜 나한테……. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,2,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,1.1,2,0,FALSE,FALSE,FALSE,FALSE
gang01,null,0,강원진,null,경찰입니다. 자택 수사에 협조해주십시오. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,null,1,범인,null,다가오지마! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,null,1,범인,null,비누 하나로 사람 죽이는 꼴 보고싶지 않거든 돌아가! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,null,0,강원진,null,"협조하지 않으신다면, 강제로 집행하겠습니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
