L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang01,Haam01,0,함정임,City,사건 수사는 잘 되가고 있나요?,null,05.Heaven_and_Hell_Part_2,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,강원진,null,덕분에 사건 해결에 난황을 겪고 있습니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,함정임,null,저는 아무 것도 한 게 없답니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,함정임,null,강원진 경위님? 말이라는 건 항상 조심해야 하는 거랍니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,강원진,null,언젠가는 단죄받을 겁니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,함정임,null,이런- 섭섭해라.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,함정임,null,"식사도 못 하시는 거 같은데, 도움이라도 될까 해서.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,함정임,null,"자, 용돈이랍니다. 이왕 돌아다니시는거, 식사라도 든든히 하셔야지요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,0,,null,null,null,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Haam01,1,함정임,null,"그럼, 수고하시길 바랄게요?",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
