L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang01,Park01,1,박우주,City,형사님! 오랜만이에요.,null,06.I_ll_Remember_You,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,"날도 추운데, 따듯하게 입고다니셔야죠.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,2,강원진,null,그다지 추위를 타는 타입은 아니어서요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,2,강원진,null,박우주씨야 말로 따듯하게 입고 다니셨으면 좋겠습니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,이런 걸 보면 형사님이랑 저랑 비슷한 부분이 많은 것 같네요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,저도 추위를 잘 타는 타입은 아니거든요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,"그래도, 건강은 조심하셔야죠.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,다음 번에 볼 때도 그렇게 춥게 입고 다니시면 화낼 거에요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,2,강원진,null,명심하겠습니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,2,강원진,null,박우주씨도 건강관리에 유념하셨으면 좋겠습니다.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Park01,1,박우주,null,물론이죠!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
