L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,022.masterOffice,,null,05.Heaven_and_Hell_Part_2,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
Lee03,null,0,이지은,null,……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,null,0,강원진,null,……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Yu01,null,0,유구현,null,적막하구만. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Yu01,null,0,유구현,null,멀뚱히들 있을 건가? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Yu01,null,0,유구현,null,서로에 대한 예의는 아닐텐데. ,null,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,2,이지은,null,글쎄요. 그다지 썩 좋은 기분만은 아니네. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,1,유구현,null,"어디, 이지은 경위 얘기부터 들어보지. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,2,이지은,null,전화 한 통에 보직이 바뀌는 건 역시 청장 아니면 할 수 없나봐? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,1,유구현,null,그런 점에서 기분이 상했다는 건 이해해. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,1,유구현,null,하지만 자신의 자리와 걸맞지 않는 행실은 조금 안타깝군. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,1,유구현,null,이경위도 그렇게 생각하지 않나? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee03,Yu01,2,이지은,null,"그렇게 말씀하신다면야, 노력해봐야죠. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
