L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,007.DarkSlumCity,null,null,04.Gonne,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,너 이 새끼이거 여기서 자꾸 알짱거리는데. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,경한기업 애새끼냐? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,2,이지은,null,"사람을 잘 못 본 거 같은데, 어쩌나. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,"그럼, 경찰이냐? ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,2,이지은,null,만일 경찰이라면 좋게 지나가는 게 좋겠죠? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,더러운 좀벌래들. ,null,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,네놈 같은 새끼들 때문에 나라가 요 지경 아니야! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,경찰이란 것들이 공권력 이용해서 지들 사리사욕 채우니까. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,이 나라가 이판 이꼴 난 거 아니야! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,너희같은 놈년들은 처 죽여야해. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,그래야 나라의 기강이 살지. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,1,중년 남성,null,안 그래? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee02,mapia,2,이지은,null,"어쩌나, 우린 경찰이 아닌데. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee02,mapia,2,이지은,null,우리도 경찰은 싫어요. 그렇죠? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,2,강원진,null,예. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,mapia,1,중년 남성,null,개소리 지껄이지 마. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,mapia,1,중년 남성,null,그게 아니라면 여길 왜 쏴대고 다니는 건데? 어? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Lee01,mapia,2,이지은,null,"대학생이에요. 논문쓰려고. 사회의 나쁜 사람들에 대한, 뭐 그런거? ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
mapia,null,0,중년 남성,null,그만! 그만! 그만! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
mapia,null,0,중년 남성,null,시답지도 않은 변명으로 주둥아리를 나불 거릴 생각 마! ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee01,1,이지은,null,바이오칩을 착용한 것 같네? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee01,2,강원진,null,그럴 확률이 높다고 생각됩니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang03,Lee01,1,이지은,null,"딱 봐도 부작용 걸린 사람인데, 어쩌려고. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
mapia,null,0,중년 남성,null,"야 이 새끼들아, 내가 귀머거리야? 어? ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
mapia,null,0,중년 남성,null,"아주 수박 쳐부숴버리듯 개 박살을 내버릴테니까, 각오들 해라. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
