L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,005.theworld,null,null,04.Gonne,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,인간과 기계는 달라요. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,2,박우주,null,"당신은 쉽게 죽지만, 난 쉽게 죽지 않아. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Park01,mapia,1,괴한,null,대체 이 괴물은 뭐야……? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,CG11,null,null,null,0,3.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,가지가지하네요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,입막음 하나 하려고 괴한까지 보내고.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,어떻게 할까요?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"이대로 죽여도, 윤리적인 문제는 없는거겠죠?",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,괴한,null,"그, 그러지마! 살려줘!",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"역시, 겁을 먹은 걸까요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,인간은 비겁하기까지 하네요.,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"사람을 총으로 쏴 죽이고선, 자신은 살려달라 애원하고.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"이대로 죽여도, 윤리적인 문제는 없는거겠죠?",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,괴한,null,이러지마! 제발!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,그럼 어떻게 할까요?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,내가 살려줘야 할 이유라도 있나요?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,괴한,null,난 시킨대로 했을 뿐이야!,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,괴한,null,"보내줘, 제발!",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,그럼 당신이 죽인 무고한 사람들은 어떻게 되는거죠?,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"아니, 어차피 다 똑같은 부류겠지만요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,박우주,null,"그럼, 거기에 합당한 응징을 받아야겠네요.",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,001.Black,null,32.Attack2,null,1,1.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,괴한2,null,"방심하지말라고, 아가씨.",31.dwon,null,0,2.1,0,0,FALSE,TRUE,FALSE,FALSE
null,null,0,괴한2,null,시간을 너무 끌었군. ,null,null,0,0.1,0,0,FALSE,TRUE,FALSE,FALSE
null,null,0,괴한2,null,"함대표가 귀찮게 굴기 전에, 어서 움직여. ",null,null,0,0.1,0,0,FALSE,TRUE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,2,FALSE,TRUE,FALSE,FALSE
