L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,031.Ruin,null,null,08.Night_Theme,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,1,이지은,null,미스터 장이 경한 기업의 비밀 기록이 이 쪽에 있다는데. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,1,이지은,null,그게 어딘지 원진씨는 알련가 모르겠네. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,2,강원진,null,…함정이 아닐까 의심되지만. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,2,강원진,null,모르겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee02,1,이지은,null,원진씨 요즘 자꾸 이상하네. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee02,1,이지은,null,"혹시, 정말로 속을 앓고 있는 게 아닐런가 몰라. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee02,2,강원진,null,모르겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee02,2,강원진,null,정말 모르겠습니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,1,이지은,null,어디에 있는지 찾는게 1순위가 아닐지 생각이 드는데. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang01,Lee01,2,강원진,null,"네, 알겠습니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
