L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
gang02,Jeon02,1,전민원,009.revoltDay,왜 우릴 막는 거요! ,null,11.True_Art_Real_Affection,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,1,전민원,null,댁도 결국 한패라는 말 아니겠수? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,2,강원진,null,유혈적인 방법으로는 해결할 수 없다 판단 됩니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,1,전민원,null,비키시오. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,1,전민원,null,당장 꺼지지 않으면 그 잘나신 머리통을 두짝 내버릴테니까. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,2,강원진,null,안 됩니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,2,강원진,null,원리원칙에 의거한 상황이 아닙니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
gang02,Jeon02,2,강원진,null,대화로. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Jeon03,null,0,전민원,null,한 배를 타기는 이른 거 같수. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Jeon03,null,0,전민원,null,"이제부터 우리 행보를 방해하면, 그 때는 그짝들도 무사하지 못할 거는 알아줬으면 좋겠수. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,눈이 아릴만큼의 최루탄이 사방으로 흩어진다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,저마다 함성과 비명을 지르며 각자의 뜻을 내세운다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"사방에 연기가 튀고, 비무장 상태의 시위대는 하나 둘 쓰러지기 시작한다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,마치 도미노가 쓰러지듯. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,2,FALSE,FALSE,FALSE,FALSE
