L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,036.UnderOffice,null,null,null,0,0.1,2,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,18.card,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,18.card,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,null,0,Mr. 장,null,붙어라! ,null,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,null,0,Mr. 장,null,쓸! ,null,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,null,0,Mr. 장,null,"그라제, 그라제. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,null,0,Mr. 장,null,아이고 쪼카에 자석이 붙었나. 딱 들라부리네. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
Haam02,null,0,함정임,null,……. ,null,13.SpeakWtihWaltzDance,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,1.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang03,Haam02,2,Mr.장,null,뭘 그리 멀뚱히 쳐다보고 있답니까? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang04,Haam02,2,Mr.장,null,함대표도 하고싶나봐? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang04,Haam01,1,함정임,null,전 그런 싸구려 오락 따윈 선호하지 않는 편이라서요. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang04,Haam01,1,함정임,null,"유감스럽지만, 다음 기회에 해보도록 하죠. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,Haam01,2,Mr.장,null,바카라는 취급하시나? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,Haam01,1,함정임,null,아아아. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,Haam01,1,함정임,null,오해가 있으신 것 같습니다. 미스터 장. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Zhang01,Haam01,1,함정임,null,전 확실하지 않은 승부에는 돈을 걸지 않아요. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
