L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,009.revoltDay,null,null,null,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
Young01,null,0,오소영,null,보시다시피 전경들에게 무분별한 폭력을 보이는 시위대입니다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Young01,null,0,오소영,null,"불법 시위라는 점을 빼도, 이와 같이 현 바이오칩 반대 시위에는 대중을 향한 비난과 폭력조차 서슴지 않는 비도덕적인 부분이 많은데요. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Young01,null,0,오소영,null,"바이오칩 사건이 경한기업의 과실인지 조차 밝혀지지 않은 시점에서, 이와 같은 시위가 가져올 사회적 파급이 얼만지는 예측하기 힘듭니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Young01,null,0,오소영,null,"과연 이게 옳은 일일지, 두고 봐야 할 것 같은데요. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Young01,null,0,오소영,null,"KMC, 오소영 기자였습니다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Jeon03,null,0,전민원,null,……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
Jeon03,null,0,전민원,null,"함정임, 온갖 술수란 술수는 다 쓰는 군. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,2,FALSE,FALSE,FALSE,FALSE
